id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-0809-4,809,Factura de Taller/Clínica,Sí,Sí,2025-01-23,No,
DOC-0809-5,809,Formulario de Reclamo,Sí,Sí,2025-01-22,No,
DOC-0810-1,810,Copia de Cédula,Sí,Sí,2025-01-26,No,
DOC-0810-2,810,Denuncia Fiscalía,No,No,,No,
DOC-0810-3,810,Informe Policial,No,No,,No,
DOC-0810-4,810,Factura de Taller/Clínica,No,No,,No,
DOC-0810-5,810,Formulario de Reclamo,Sí,Sí,2025-01-26,No,
DOC-0811-1,811,Copia de Cédula,Sí,Sí,2025-01-03,No,
DOC-0811-2,811,Denuncia Fiscalía,Sí,Sí,2024-12-31,No,
DOC-0811-3,811,Informe Policial,Sí,Sí,2025-01-03,No,
DOC-0811-4,811,Factura de Taller/Clínica,Sí,Sí,2025-01-01,No,
DOC-0811-5,811,Formulario de Reclamo,Sí,Sí,2025-01-03,No,
DOC-0812-1,812,Copia de Cédula,Sí,Sí,2025-02-26,No,
DOC-0812-2,812,Denuncia Fiscalía,Sí,Sí,2025-02-25,No,
DOC-0812-3,812,Informe Policial,Sí,Sí,2025-02-23,No,
DOC-0812-4,812,Factura de Taller/Clínica,Sí,Sí,2025-02-24,No,
DOC-0812-5,812,Formulario de Reclamo,Sí,Sí,2025-02-26,No,
DOC-0813-1,813,Copia de Cédula,Sí,Sí,2025-01-13,No,
DOC-0813-2,813,Denuncia Fiscalía,Sí,Sí,2025-01-17,No,
DOC-0813-3,813,Informe Policial,Sí,Sí,2025-01-17,No,
DOC-0813-4,813,Factura de Taller/Clínica,Sí,Sí,2025-01-14,No,
DOC-0813-5,813,Formulario de Reclamo,Sí,Sí,2025-01-16,No,
DOC-0814-1,814,Copia de Cédula,Sí,Sí,2025-02-08,No,
DOC-0814-2,814,Denuncia Fiscalía,Sí,Sí,2025-02-07,No,
DOC-0814-3,814,Informe Policial,Sí,Sí,2025-02-08,No,
DOC-0814-4,814,Factura de Taller/Clínica,Sí,Sí,2025-02-09,No,
DOC-0814-5,814,Formulario de Reclamo,Sí,Sí,2025-02-11,No,
DOC-0815-1,815,Copia de Cédula,Sí,Sí,2025-01-15,No,
DOC-0815-2,815,Denuncia Fiscalía,Sí,Sí,2025-01-18,No,
DOC-0815-3,815,Informe Policial,Sí,Sí,2025-01-18,No,
DOC-0815-4,815,Factura de Taller/Clínica,Sí,Sí,2025-01-14,No,
DOC-0815-5,815,Formulario de Reclamo,Sí,Sí,2025-01-14,No,
DOC-0816-1,816,Copia de Cédula,Sí,Sí,2025-01-31,No,
DOC-0816-2,816,Denuncia Fiscalía,Sí,Sí,2025-02-03,No,
DOC-0816-3,816,Informe Policial,Sí,Sí,2025-02-02,No,
DOC-0816-4,816,Factura de Taller/Clínica,Sí,Sí,2025-02-02,No,
DOC-0816-5,816,Formulario de Reclamo,Sí,Sí,2025-01-30,No,
DOC-0817-1,817,Copia de Cédula,Sí,Sí,2025-02-10,No,
DOC-0817-2,817,Denuncia Fiscalía,Sí,Sí,2025-02-08,No,
DOC-0817-3,817,Informe Policial,Sí,Sí,2025-02-11,No,
DOC-0817-4,817,Factura de Taller/Clínica,Sí,Sí,2025-02-09,No,
DOC-0817-5,817,Formulario de Reclamo,Sí,Sí,2025-02-09,No,
DOC-0818-1,818,Copia de Cédula,Sí,Sí,2025-01-03,No,
DOC-0818-2,818,Denuncia Fiscalía,No,No,,No,
DOC-0818-3,818,Informe Policial,No,No,,Sí,Firma del taller no coincide con la registrada.
DOC-0818-4,818,Factura de Taller/Clínica,Sí,Sí,2025-01-05,No,
DOC-0818-5,818,Formulario de Reclamo,Sí,Sí,2025-01-01,No,
DOC-0819-1,819,Copia de Cédula,Sí,Sí,2025-01-01,No,
DOC-0819-2,819,Denuncia Fiscalía,Sí,Sí,2025-01-01,No,
DOC-0819-3,819,Informe Policial,Sí,Sí,2024-12-30,No,
DOC-0819-4,819,Factura de Taller/Clínica,Sí,Sí,2024-12-31,No,
DOC-0819-5,819,Formulario de Reclamo,Sí,Sí,2025-01-03,No,
DOC-0820-1,820,Copia de Cédula,Sí,Sí,2025-02-25,No,
DOC-0820-2,820,Denuncia Fiscalía,Sí,Sí,2025-02-22,No,
DOC-0820-3,820,Informe Policial,Sí,Sí,2025-02-22,No,
DOC-0820-4,820,Factura de Taller/Clínica,Sí,Sí,2025-02-24,No,
DOC-0820-5,820,Formulario de Reclamo,Sí,Sí,2025-02-25,No,
DOC-0821-1,821,Copia de Cédula,Sí,Sí,2025-01-26,No,
DOC-0821-2,821,Denuncia Fiscalía,Sí,Sí,2025-01-27,No,
DOC-0821-3,821,Informe Policial,Sí,Sí,2025-01-27,No,
DOC-0821-4,821,Factura de Taller/Clínica,Sí,Sí,2025-01-28,No,
DOC-0821-5,821,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0822-1,822,Copia de Cédula,Sí,Sí,2025-02-23,No,
DOC-0822-2,822,Denuncia Fiscalía,Sí,Sí,2025-02-24,No,
DOC-0822-3,822,Informe Policial,Sí,Sí,2025-02-20,No,
DOC-0822-4,822,Factura de Taller/Clínica,Sí,Sí,2025-02-23,No,
DOC-0822-5,822,Formulario de Reclamo,Sí,Sí,2025-02-21,No,
DOC-0823-1,823,Copia de Cédula,Sí,Sí,2025-01-03,No,
DOC-0823-2,823,Denuncia Fiscalía,Sí,Sí,2025-01-02,No,
DOC-0823-3,823,Informe Policial,Sí,Sí,2025-01-01,No,
DOC-0823-4,823,Factura de Taller/Clínica,Sí,Sí,2025-01-03,No,
DOC-0823-5,823,Formulario de Reclamo,Sí,Sí,2025-01-01,No,
DOC-0824-1,824,Copia de Cédula,Sí,Sí,2025-01-10,No,
DOC-0824-2,824,Denuncia Fiscalía,Sí,Sí,2025-01-10,No,
DOC-0824-3,824,Informe Policial,Sí,Sí,2025-01-11,No,
DOC-0824-4,824,Factura de Taller/Clínica,Sí,Sí,2025-01-11,No,
DOC-0824-5,824,Formulario de Reclamo,Sí,Sí,2025-01-11,No,
DOC-0825-1,825,Copia de Cédula,Sí,Sí,2025-01-24,No,
DOC-0825-2,825,Denuncia Fiscalía,Sí,Sí,2025-01-27,No,
DOC-0825-3,825,Informe Policial,Sí,Sí,2025-01-25,No,
DOC-0825-4,825,Factura de Taller/Clínica,Sí,Sí,2025-01-26,No,
DOC-0825-5,825,Formulario de Reclamo,Sí,Sí,2025-01-23,No,
DOC-0826-1,826,Copia de Cédula,Sí,Sí,2025-01-09,No,
DOC-0826-2,826,Denuncia Fiscalía,Sí,Sí,2025-01-09,No,
DOC-0826-3,826,Informe Policial,Sí,Sí,2025-01-09,No,
DOC-0826-4,826,Factura de Taller/Clínica,Sí,Sí,2025-01-10,No,
DOC-0826-5,826,Formulario de Reclamo,Sí,Sí,2025-01-11,No,
DOC-0827-1,827,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0827-2,827,Denuncia Fiscalía,Sí,Sí,2025-01-26,No,
DOC-0827-3,827,Informe Policial,Sí,Sí,2025-01-28,No,
DOC-0827-4,827,Factura de Taller/Clínica,Sí,Sí,2025-01-27,No,
DOC-0827-5,827,Formulario de Reclamo,Sí,Sí,2025-01-28,No,
DOC-0828-1,828,Copia de Cédula,Sí,Sí,2025-02-16,No,
DOC-0828-2,828,Denuncia Fiscalía,Sí,Sí,2025-02-17,No,
DOC-0828-3,828,Informe Policial,Sí,Sí,2025-02-19,No,
DOC-0828-4,828,Factura de Taller/Clínica,Sí,Sí,2025-02-20,No,
DOC-0828-5,828,Formulario de Reclamo,Sí,Sí,2025-02-20,No,
DOC-0829-1,829,Copia de Cédula,Sí,Sí,2025-01-22,No,
DOC-0829-2,829,Denuncia Fiscalía,Sí,Sí,2025-01-24,No,
DOC-0829-3,829,Informe Policial,Sí,Sí,2025-01-26,No,
DOC-0829-4,829,Factura de Taller/Clínica,Sí,Sí,2025-01-23,No,
DOC-0829-5,829,Formulario de Reclamo,Sí,Sí,2025-01-23,No,
DOC-0830-1,830,Copia de Cédula,Sí,Sí,2025-01-18,No,
DOC-0830-2,830,Denuncia Fiscalía,Sí,Sí,2025-01-22,Sí,Firma del taller no coincide con la registrada.
DOC-0830-3,830,Informe Policial,No,No,,No,
DOC-0830-4,830,Factura de Taller/Clínica,Sí,Sí,2025-01-18,No,
DOC-0830-5,830,Formulario de Reclamo,Sí,Sí,2025-01-21,No,
DOC-0831-1,831,Copia de Cédula,Sí,Sí,2025-01-10,No,
DOC-0831-2,831,Denuncia Fiscalía,Sí,Sí,2025-01-11,No,
DOC-0831-3,831,Informe Policial,Sí,Sí,2025-01-10,No,
DOC-0831-4,831,Factura de Taller/Clínica,Sí,Sí,2025-01-12,No,
DOC-0831-5,831,Formulario de Reclamo,Sí,Sí,2025-01-08,No,
DOC-0832-1,832,Copia de Cédula,Sí,Sí,2025-01-08,No,
DOC-0832-2,832,Denuncia Fiscalía,Sí,Sí,2025-01-09,No,
DOC-0832-3,832,Informe Policial,Sí,Sí,2025-01-08,No,
DOC-0832-4,832,Factura de Taller/Clínica,Sí,Sí,2025-01-09,No,
DOC-0832-5,832,Formulario de Reclamo,Sí,Sí,2025-01-05,No,
DOC-0833-1,833,Copia de Cédula,Sí,Sí,2025-01-14,No,
DOC-0833-2,833,Denuncia Fiscalía,Sí,Sí,2025-01-17,No,
DOC-0833-3,833,Informe Policial,Sí,Sí,2025-01-15,No,
DOC-0833-4,833,Factura de Taller/Clínica,Sí,Sí,2025-01-15,No,
DOC-0833-5,833,Formulario de Reclamo,Sí,Sí,2025-01-17,No,
DOC-0834-1,834,Copia de Cédula,Sí,Sí,2025-01-01,No,
DOC-0834-2,834,Denuncia Fiscalía,Sí,Sí,2025-01-01,No,
DOC-0834-3,834,Informe Policial,Sí,Sí,2025-01-03,No,
DOC-0834-4,834,Factura de Taller/Clínica,Sí,Sí,2025-01-01,No,
DOC-0834-5,834,Formulario de Reclamo,Sí,Sí,2025-01-03,No,
DOC-0835-1,835,Copia de Cédula,Sí,Sí,2025-01-05,No,
DOC-0835-2,835,Denuncia Fiscalía,Sí,Sí,2025-01-08,No,
DOC-0835-3,835,Informe Policial,Sí,Sí,2025-01-07,No,
DOC-0835-4,835,Factura de Taller/Clínica,Sí,Sí,2025-01-05,No,
DOC-0835-5,835,Formulario de Reclamo,Sí,Sí,2025-01-09,No,
DOC-0836-1,836,Copia de Cédula,Sí,Sí,2025-02-15,No,
DOC-0836-2,836,Denuncia Fiscalía,Sí,Sí,2025-02-16,No,
DOC-0836-3,836,Informe Policial,Sí,Sí,2025-02-19,No,
DOC-0836-4,836,Factura de Taller/Clínica,Sí,Sí,2025-02-17,No,
DOC-0836-5,836,Formulario de Reclamo,Sí,Sí,2025-02-17,No,
DOC-0837-1,837,Copia de Cédula,Sí,Sí,2025-02-26,No,
DOC-0837-2,837,Denuncia Fiscalía,Sí,Sí,2025-02-26,No,
DOC-0837-3,837,Informe Policial,Sí,Sí,2025-02-28,No,
DOC-0837-4,837,Factura de Taller/Clínica,Sí,Sí,2025-02-28,No,
DOC-0837-5,837,Formulario de Reclamo,Sí,Sí,2025-02-27,No,
DOC-0838-1,838,Copia de Cédula,Sí,Sí,2025-01-30,No,
DOC-0838-2,838,Denuncia Fiscalía,Sí,Sí,2025-01-30,No,
DOC-0838-3,838,Informe Policial,Sí,Sí,2025-01-29,No,
DOC-0838-4,838,Factura de Taller/Clínica,Sí,Sí,2025-01-30,No,
DOC-0838-5,838,Formulario de Reclamo,Sí,Sí,2025-01-30,No,
DOC-0839-1,839,Copia de Cédula,Sí,Sí,2025-02-26,No,
DOC-0839-2,839,Denuncia Fiscalía,No,No,,No,
DOC-0839-3,839,Informe Policial,Sí,Sí,2025-02-25,No,
DOC-0839-4,839,Factura de Taller/Clínica,No,No,,No,
DOC-0839-5,839,Formulario de Reclamo,Sí,Sí,2025-02-27,No,
DOC-0840-1,840,Copia de Cédula,Sí,Sí,2025-03-02,No,
DOC-0840-2,840,Denuncia Fiscalía,Sí,Sí,2025-03-01,No,
DOC-0840-3,840,Informe Policial,Sí,Sí,2025-02-28,No,
DOC-0840-4,840,Factura de Taller/Clínica,Sí,Sí,2025-03-03,No,
DOC-0840-5,840,Formulario de Reclamo,Sí,Sí,2025-03-03,No,
DOC-0841-1,841,Copia de Cédula,Sí,Sí,2025-02-15,No,
DOC-0841-2,841,Denuncia Fiscalía,Sí,Sí,2025-02-12,No,
DOC-0841-3,841,Informe Policial,Sí,Sí,2025-02-14,No,
DOC-0841-4,841,Factura de Taller/Clínica,Sí,Sí,2025-02-11,No,
DOC-0841-5,841,Formulario de Reclamo,Sí,Sí,2025-02-11,No,
DOC-0842-1,842,Copia de Cédula,Sí,Sí,2025-01-10,No,
DOC-0842-2,842,Denuncia Fiscalía,Sí,Sí,2025-01-07,No,
DOC-0842-3,842,Informe Policial,Sí,Sí,2025-01-07,No,
DOC-0842-4,842,Factura de Taller/Clínica,Sí,Sí,2025-01-10,No,
DOC-0842-5,842,Formulario de Reclamo,Sí,Sí,2025-01-08,No,
DOC-0843-1,843,Copia de Cédula,Sí,Sí,2025-02-04,No,
DOC-0843-2,843,Denuncia Fiscalía,Sí,Sí,2025-02-05,No,
DOC-0843-3,843,Informe Policial,Sí,Sí,2025-02-03,No,
DOC-0843-4,843,Factura de Taller/Clínica,Sí,Sí,2025-02-06,No,
DOC-0843-5,843,Formulario de Reclamo,Sí,Sí,2025-02-06,No,
DOC-0844-1,844,Copia de Cédula,Sí,Sí,2025-02-20,No,
DOC-0844-2,844,Denuncia Fiscalía,Sí,Sí,2025-02-19,No,
DOC-0844-3,844,Informe Policial,Sí,Sí,2025-02-22,No,
DOC-0844-4,844,Factura de Taller/Clínica,Sí,Sí,2025-02-22,No,
DOC-0844-5,844,Formulario de Reclamo,Sí,Sí,2025-02-22,No,
DOC-0845-1,845,Copia de Cédula,Sí,Sí,2025-01-25,No,
DOC-0845-2,845,Denuncia Fiscalía,Sí,Sí,2025-01-22,No,
DOC-0845-3,845,Informe Policial,Sí,Sí,2025-01-23,No,
DOC-0845-4,845,Factura de Taller/Clínica,Sí,Sí,2025-01-26,No,
DOC-0845-5,845,Formulario de Reclamo,Sí,Sí,2025-01-25,No,
DOC-0846-1,846,Copia de Cédula,Sí,Sí,2025-01-31,No,
DOC-0846-2,846,Denuncia Fiscalía,Sí,Sí,2025-02-02,No,
DOC-0846-3,846,Informe Policial,Sí,Sí,2025-02-01,No,
DOC-0846-4,846,Factura de Taller/Clínica,Sí,Sí,2025-02-01,No,
DOC-0846-5,846,Formulario de Reclamo,Sí,Sí,2025-02-02,No,
DOC-0847-1,847,Copia de Cédula,Sí,Sí,2025-01-25,No,
DOC-0847-2,847,Denuncia Fiscalía,Sí,Sí,2025-01-24,No,
DOC-0847-3,847,Informe Policial,Sí,Sí,2025-01-21,No,
DOC-0847-4,847,Factura de Taller/Clínica,Sí,Sí,2025-01-21,No,
DOC-0847-5,847,Formulario de Reclamo,Sí,Sí,2025-01-21,No,
DOC-0848-1,848,Copia de Cédula,Sí,Sí,2025-01-12,No,
DOC-0848-2,848,Denuncia Fiscalía,Sí,Sí,2025-01-12,No,
DOC-0848-3,848,Informe Policial,Sí,Sí,2025-01-11,No,
DOC-0848-4,848,Factura de Taller/Clínica,Sí,Sí,2025-01-11,No,
DOC-0848-5,848,Formulario de Reclamo,Sí,Sí,2025-01-13,No,
DOC-0849-1,849,Copia de Cédula,Sí,Sí,2025-02-18,No,
DOC-0849-2,849,Denuncia Fiscalía,No,No,,No,
DOC-0849-3,849,Informe Policial,Sí,Sí,2025-02-22,No,
DOC-0849-4,849,Factura de Taller/Clínica,No,No,,No,
DOC-0849-5,849,Formulario de Reclamo,Sí,Sí,2025-02-22,No,
DOC-0850-1,850,Copia de Cédula,Sí,Sí,2025-02-25,No,
DOC-0850-2,850,Denuncia Fiscalía,Sí,Sí,2025-02-24,No,
DOC-0850-3,850,Informe Policial,Sí,Sí,2025-02-26,No,
DOC-0850-4,850,Factura de Taller/Clínica,Sí,Sí,2025-02-22,No,
DOC-0850-5,850,Formulario de Reclamo,Sí,Sí,2025-02-25,No,
DOC-0851-1,851,Copia de Cédula,Sí,Sí,2025-01-20,No,
DOC-0851-2,851,Denuncia Fiscalía,Sí,Sí,2025-01-21,No,
DOC-0851-3,851,Informe Policial,Sí,Sí,2025-01-21,No,
DOC-0851-4,851,Factura de Taller/Clínica,Sí,Sí,2025-01-20,No,
DOC-0851-5,851,Formulario de Reclamo,Sí,Sí,2025-01-21,No,
DOC-0852-1,852,Copia de Cédula,Sí,Sí,2025-01-08,No,
DOC-0852-2,852,Denuncia Fiscalía,Sí,Sí,2025-01-07,No,
DOC-0852-3,852,Informe Policial,Sí,Sí,2025-01-08,No,
DOC-0852-4,852,Factura de Taller/Clínica,Sí,Sí,2025-01-10,No,
DOC-0852-5,852,Formulario de Reclamo,Sí,Sí,2025-01-07,No,
DOC-0853-1,853,Copia de Cédula,Sí,Sí,2025-02-27,No,
DOC-0853-2,853,Denuncia Fiscalía,Sí,Sí,2025-03-02,No,
DOC-0853-3,853,Informe Policial,Sí,Sí,2025-03-01,No,
DOC-0853-4,853,Factura de Taller/Clínica,Sí,Sí,2025-03-01,No,
DOC-0853-5,853,Formulario de Reclamo,Sí,Sí,2025-03-01,No,
DOC-0854-1,854,Copia de Cédula,Sí,Sí,2025-01-21,No,
DOC-0854-2,854,Denuncia Fiscalía,Sí,Sí,2025-01-22,No,
DOC-0854-3,854,Informe Policial,Sí,Sí,2025-01-21,No,
DOC-0854-4,854,Factura de Taller/Clínica,Sí,Sí,2025-01-23,No,
DOC-0854-5,854,Formulario de Reclamo,Sí,Sí,2025-01-21,No,
DOC-0855-1,855,Copia de Cédula,Sí,Sí,2025-03-01,No,
DOC-0855-2,855,Denuncia Fiscalía,Sí,Sí,2025-03-01,No,
DOC-0855-3,855,Informe Policial,Sí,Sí,2025-03-01,No,
DOC-0855-4,855,Factura de Taller/Clínica,Sí,Sí,2025-03-01,No,
DOC-0855-5,855,Formulario de Reclamo,Sí,Sí,2025-03-02,No,
DOC-0856-1,856,Copia de Cédula,Sí,Sí,2025-01-24,No,
DOC-0856-2,856,Denuncia Fiscalía,Sí,Sí,2025-01-28,No,
DOC-0856-3,856,Informe Policial,Sí,Sí,2025-01-28,No,
DOC-0856-4,856,Factura de Taller/Clínica,Sí,Sí,2025-01-24,No,
DOC-0856-5,856,Formulario de Reclamo,Sí,Sí,2025-01-24,No,
DOC-0857-1,857,Copia de Cédula,Sí,Sí,2025-01-31,No,
DOC-0857-2,857,Denuncia Fiscalía,Sí,Sí,2025-01-30,No,
DOC-0857-3,857,Informe Policial,Sí,Sí,2025-01-31,No,
DOC-0857-4,857,Factura de Taller/Clínica,Sí,Sí,2025-01-30,No,
DOC-0857-5,857,Formulario de Reclamo,Sí,Sí,2025-01-30,No,
DOC-0858-1,858,Copia de Cédula,Sí,Sí,2025-02-21,No,
DOC-0858-2,858,Denuncia Fiscalía,Sí,Sí,2025-02-18,No,
DOC-0858-3,858,Informe Policial,Sí,Sí,2025-02-18,No,
DOC-0858-4,858,Factura de Taller/Clínica,Sí,Sí,2025-02-22,No,
DOC-0858-5,858,Formulario de Reclamo,Sí,Sí,2025-02-22,No,
DOC-0859-1,859,Copia de Cédula,Sí,Sí,2025-02-17,No,
DOC-0859-2,859,Denuncia Fiscalía,Sí,Sí,2025-02-18,No,
DOC-0859-3,859,Informe Policial,Sí,Sí,2025-02-18,No,
DOC-0859-4,859,Factura de Taller/Clínica,Sí,Sí,2025-02-18,No,
DOC-0859-5,859,Formulario de Reclamo,Sí,Sí,2025-02-15,No,
DOC-0860-1,860,Copia de Cédula,Sí,Sí,2025-02-02,No,
DOC-0860-2,860,Denuncia Fiscalía,Sí,Sí,2025-02-03,No,
DOC-0860-3,860,Informe Policial,Sí,Sí,2025-02-02,No,
DOC-0860-4,860,Factura de Taller/Clínica,Sí,Sí,2025-02-04,No,
DOC-0860-5,860,Formulario de Reclamo,Sí,Sí,2025-02-04,No,
DOC-0861-1,861,Copia de Cédula,Sí,Sí,2025-02-08,No,
DOC-0861-2,861,Denuncia Fiscalía,Sí,Sí,2025-02-05,No,
DOC-0861-3,861,Informe Policial,Sí,Sí,2025-02-07,No,
DOC-0861-4,861,Factura de Taller/Clínica,Sí,Sí,2025-02-07,No,
DOC-0861-5,861,Formulario de Reclamo,Sí,Sí,2025-02-06,No,
DOC-0862-1,862,Copia de Cédula,Sí,Sí,2025-02-11,No,
DOC-0862-2,862,Denuncia Fiscalía,Sí,Sí,2025-02-12,No,
DOC-0862-3,862,Informe Policial,Sí,Sí,2025-02-11,No,
DOC-0862-4,862,Factura de Taller/Clínica,Sí,Sí,2025-02-12,No,
DOC-0862-5,862,Formulario de Reclamo,Sí,Sí,2025-02-10,No,
DOC-0863-1,863,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0863-2,863,Denuncia Fiscalía,Sí,Sí,2025-01-26,No,
DOC-0863-3,863,Informe Policial,Sí,Sí,2025-01-24,No,
DOC-0863-4,863,Factura de Taller/Clínica,Sí,Sí,2025-01-25,No,
DOC-0863-5,863,Formulario de Reclamo,Sí,Sí,2025-01-23,No,
DOC-0864-1,864,Copia de Cédula,Sí,Sí,2025-02-24,No,
DOC-0864-2,864,Denuncia Fiscalía,Sí,Sí,2025-02-23,No,
DOC-0864-3,864,Informe Policial,Sí,Sí,2025-02-25,No,
DOC-0864-4,864,Factura de Taller/Clínica,Sí,Sí,2025-02-21,No,
DOC-0864-5,864,Formulario de Reclamo,Sí,Sí,2025-02-23,No,
DOC-0865-1,865,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0865-2,865,Denuncia Fiscalía,Sí,Sí,2025-01-28,No,
DOC-0865-3,865,Informe Policial,Sí,Sí,2025-01-31,No,
DOC-0865-4,865,Factura de Taller/Clínica,Sí,Sí,2025-01-30,No,
DOC-0865-5,865,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0866-1,866,Copia de Cédula,Sí,Sí,2024-12-31,No,
DOC-0866-2,866,Denuncia Fiscalía,Sí,Sí,2025-01-03,No,
DOC-0866-3,866,Informe Policial,Sí,Sí,2025-01-01,No,
DOC-0866-4,866,Factura de Taller/Clínica,Sí,Sí,2025-01-01,No,
DOC-0866-5,866,Formulario de Reclamo,Sí,Sí,2025-01-01,No,
DOC-0867-1,867,Copia de Cédula,Sí,Sí,2025-02-04,No,
DOC-0867-2,867,Denuncia Fiscalía,Sí,Sí,2025-02-05,No,
DOC-0867-3,867,Informe Policial,Sí,Sí,2025-02-05,No,
DOC-0867-4,867,Factura de Taller/Clínica,Sí,Sí,2025-02-04,No,
DOC-0867-5,867,Formulario de Reclamo,Sí,Sí,2025-02-06,No,
DOC-0868-1,868,Copia de Cédula,Sí,Sí,2025-02-14,No,
DOC-0868-2,868,Denuncia Fiscalía,Sí,Sí,2025-02-16,No,
DOC-0868-3,868,Informe Policial,Sí,Sí,2025-02-16,No,
DOC-0868-4,868,Factura de Taller/Clínica,Sí,Sí,2025-02-14,No,
DOC-0868-5,868,Formulario de Reclamo,Sí,Sí,2025-02-14,No,
DOC-0869-1,869,Copia de Cédula,Sí,Sí,2025-02-06,No,
DOC-0869-2,869,Denuncia Fiscalía,Sí,Sí,2025-02-02,No,
DOC-0869-3,869,Informe Policial,No,No,,No,
DOC-0869-4,869,Factura de Taller/Clínica,Sí,Sí,2025-02-05,No,
DOC-0869-5,869,Formulario de Reclamo,Sí,Sí,2025-02-02,No,
DOC-0870-1,870,Copia de Cédula,Sí,Sí,2025-02-10,No,
DOC-0870-2,870,Denuncia Fiscalía,Sí,Sí,2025-02-13,No,
DOC-0870-3,870,Informe Policial,Sí,Sí,2025-02-10,No,
DOC-0870-4,870,Factura de Taller/Clínica,Sí,Sí,2025-02-14,Sí,Firma del taller no coincide con la registrada.
DOC-0870-5,870,Formulario de Reclamo,Sí,Sí,2025-02-12,No,
DOC-0871-1,871,Copia de Cédula,Sí,Sí,2025-02-12,No,
DOC-0871-2,871,Denuncia Fiscalía,Sí,Sí,2025-02-11,No,
DOC-0871-3,871,Informe Policial,Sí,Sí,2025-02-14,No,
DOC-0871-4,871,Factura de Taller/Clínica,Sí,Sí,2025-02-13,No,
DOC-0871-5,871,Formulario de Reclamo,Sí,Sí,2025-02-10,No,
DOC-0872-1,872,Copia de Cédula,Sí,Sí,2025-01-26,No,
DOC-0872-2,872,Denuncia Fiscalía,Sí,Sí,2025-01-29,No,
DOC-0872-3,872,Informe Policial,Sí,Sí,2025-01-26,No,
DOC-0872-4,872,Factura de Taller/Clínica,Sí,Sí,2025-01-28,No,
DOC-0872-5,872,Formulario de Reclamo,Sí,Sí,2025-01-30,No,
DOC-0873-1,873,Copia de Cédula,Sí,Sí,2025-01-10,No,
DOC-0873-2,873,Denuncia Fiscalía,Sí,Sí,2025-01-08,No,
DOC-0873-3,873,Informe Policial,Sí,Sí,2025-01-10,No,
DOC-0873-4,873,Factura de Taller/Clínica,Sí,Sí,2025-01-10,No,
DOC-0873-5,873,Formulario de Reclamo,Sí,Sí,2025-01-09,No,
DOC-0874-1,874,Copia de Cédula,Sí,Sí,2025-01-20,No,
DOC-0874-2,874,Denuncia Fiscalía,Sí,Sí,2025-01-18,No,
DOC-0874-3,874,Informe Policial,Sí,Sí,2025-01-18,No,
DOC-0874-4,874,Factura de Taller/Clínica,Sí,Sí,2025-01-21,No,
DOC-0874-5,874,Formulario de Reclamo,Sí,Sí,2025-01-17,No,
DOC-0875-1,875,Copia de Cédula,Sí,Sí,2025-01-17,No,
DOC-0875-2,875,Denuncia Fiscalía,Sí,Sí,2025-01-19,No,
DOC-0875-3,875,Informe Policial,Sí,Sí,2025-01-21,No,
DOC-0875-4,875,Factura de Taller/Clínica,Sí,Sí,2025-01-21,No,
DOC-0875-5,875,Formulario de Reclamo,Sí,Sí,2025-01-19,No,
DOC-0876-1,876,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0876-2,876,Denuncia Fiscalía,Sí,Sí,2025-01-29,No,
DOC-0876-3,876,Informe Policial,Sí,Sí,2025-01-30,No,
DOC-0876-4,876,Factura de Taller/Clínica,Sí,Sí,2025-01-30,No,
DOC-0876-5,876,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0877-1,877,Copia de Cédula,Sí,Sí,2025-02-18,No,
DOC-0877-2,877,Denuncia Fiscalía,Sí,Sí,2025-02-15,No,
DOC-0877-3,877,Informe Policial,Sí,Sí,2025-02-18,No,
DOC-0877-4,877,Factura de Taller/Clínica,Sí,Sí,2025-02-14,No,
DOC-0877-5,877,Formulario de Reclamo,Sí,Sí,2025-02-14,No,
DOC-0878-1,878,Copia de Cédula,Sí,Sí,2025-01-10,No,
DOC-0878-2,878,Denuncia Fiscalía,Sí,Sí,2025-01-09,No,
DOC-0878-3,878,Informe Policial,Sí,Sí,2025-01-08,No,
DOC-0878-4,878,Factura de Taller/Clínica,Sí,Sí,2025-01-08,No,
DOC-0878-5,878,Formulario de Reclamo,Sí,Sí,2025-01-10,No,
DOC-0879-1,879,Copia de Cédula,Sí,Sí,2025-01-25,No,
DOC-0879-2,879,Denuncia Fiscalía,Sí,Sí,2025-01-22,No,
DOC-0879-3,879,Informe Policial,Sí,Sí,2025-01-26,No,
DOC-0879-4,879,Factura de Taller/Clínica,No,No,,Sí,Fecha de factura es previa a la ocurrencia del siniestro.
DOC-0879-5,879,Formulario de Reclamo,Sí,Sí,2025-01-23,No,
DOC-0880-1,880,Copia de Cédula,Sí,Sí,2025-02-18,No,
DOC-0880-2,880,Denuncia Fiscalía,Sí,Sí,2025-02-16,No,
DOC-0880-3,880,Informe Policial,Sí,Sí,2025-02-20,No,
